346.6911 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020A3D592C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020A3D592BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020A3D592A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020A1EC43DF0>, multiSample=False, name='window1', numSamples=2, pos=(1920, 33), screen=0, size=array([1680, 1050]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
346.6911 	EXP 	window1: mouseVisible = True
346.6912 	EXP 	window1: backgroundImage = ''
346.6912 	EXP 	window1: backgroundFit = 'none'
346.6926 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
346.6926 	EXP 	window1: recordFrameIntervals = False
346.8575 	EXP 	window1: recordFrameIntervals = True
347.0413 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
347.0414 	EXP 	window1: recordFrameIntervals = False
347.0414 	EXP 	window1: mouseVisible = False
349.9156 	EXP 	emotionRecognition: status = STARTED
349.9531 	EXP 	window1: mouseVisible = True
350.0380 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=40.0, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0.0, pos=array([  0., 420.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=1120.0)
350.0381 	EXP 	window1: mouseVisible = True
350.0404 	EXP 	Created option1Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=40.0, italic=False, languageStyle='LTR', name='option1Text', opacity=1.0, ori=0.0, pos=array([-560., -300.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
350.0405 	EXP 	window1: mouseVisible = True
350.0552 	EXP 	Created option1Image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='option1Image', opacity=1.0, ori=0.0, pos=array([-560.,    0.]), size=array([336., 336.]), texRes=128.0, units='pix', win=Window(...))
350.0554 	EXP 	window1: mouseVisible = True
350.0564 	EXP 	Created option2Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=40.0, italic=False, languageStyle='LTR', name='option2Text', opacity=1.0, ori=0.0, pos=array([   0., -300.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
350.0565 	EXP 	window1: mouseVisible = True
350.0702 	EXP 	Created option2Image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='option2Image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([336., 336.]), texRes=128.0, units='pix', win=Window(...))
350.0703 	EXP 	window1: mouseVisible = True
350.0714 	EXP 	Created option3Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=40.0, italic=False, languageStyle='LTR', name='option3Text', opacity=1.0, ori=0.0, pos=array([ 560., -300.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
350.0714 	EXP 	window1: mouseVisible = True
350.0855 	EXP 	Created option3Image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='option3Image', opacity=1.0, ori=0.0, pos=array([560.,   0.]), size=array([336., 336.]), texRes=128.0, units='pix', win=Window(...))
350.0856 	EXP 	window1: mouseVisible = True
350.0856 	EXP 	window1: mouseVisible = True
350.0857 	EXP 	window1: mouseVisible = True
351.3443 	EXP 	window1: mouseVisible = True
351.3613 	EXP 	Created text_click_to_continue = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=60.0, italic=False, languageStyle='LTR', name='text_click_to_continue', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Click anywhere to continue', units='pix', win=Window(...), wrapWidth=1500.0)
351.3614 	EXP 	window1: mouseVisible = True
351.3616 	EXP 	window1: mouseVisible = True
351.3734 	EXP 	Created Three = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=180.0, italic=False, languageStyle='LTR', name='Three', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='3', units='pix', win=Window(...), wrapWidth=500)
351.3735 	EXP 	window1: mouseVisible = True
351.3783 	EXP 	Created Two = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=180.0, italic=False, languageStyle='LTR', name='Two', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='2', units='pix', win=Window(...), wrapWidth=500)
351.3784 	EXP 	window1: mouseVisible = True
351.3825 	EXP 	Created One = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=180.0, italic=False, languageStyle='LTR', name='One', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='1', units='pix', win=Window(...), wrapWidth=500)
351.3826 	EXP 	window1: mouseVisible = True
351.3829 	EXP 	window1: mouseVisible = True
351.3905 	EXP 	window1: mouseVisible = True
351.3909 	EXP 	window1: mouseVisible = True
351.3941 	EXP 	window1: mouseVisible = True
351.3942 	EXP 	window1: mouseVisible = True
351.3948 	EXP 	window1: mouseVisible = True
351.3953 	EXP 	window1: mouseVisible = True
351.4344 	EXP 	window1: mouseVisible = True
351.4345 	EXP 	window1: mouseVisible = True
351.4350 	EXP 	window1: mouseVisible = True
351.4355 	EXP 	window1: mouseVisible = True
351.4581 	EXP 	window1: mouseVisible = True
351.4583 	EXP 	window1: mouseVisible = True
351.4587 	EXP 	window1: mouseVisible = True
351.4591 	EXP 	window1: mouseVisible = True
351.4770 	EXP 	window1: mouseVisible = True
351.4772 	EXP 	window1: mouseVisible = True
351.4776 	EXP 	window1: mouseVisible = True
351.4781 	EXP 	window1: mouseVisible = True
351.4813 	EXP 	window1: mouseVisible = True
351.4814 	EXP 	window1: mouseVisible = True
351.4819 	EXP 	window1: mouseVisible = True
351.4825 	EXP 	window1: mouseVisible = True
351.4920 	EXP 	window1: mouseVisible = True
351.4922 	EXP 	window1: mouseVisible = True
351.4926 	EXP 	window1: mouseVisible = True
351.4930 	EXP 	window1: mouseVisible = True
351.4961 	EXP 	window1: mouseVisible = True
351.4962 	EXP 	window1: mouseVisible = True
351.4966 	EXP 	window1: mouseVisible = True
351.4970 	EXP 	window1: mouseVisible = True
351.5047 	EXP 	window1: mouseVisible = True
351.5048 	EXP 	window1: mouseVisible = True
351.5054 	EXP 	window1: mouseVisible = True
351.5058 	EXP 	window1: mouseVisible = True
351.5091 	EXP 	window1: mouseVisible = True
351.5092 	EXP 	window1: mouseVisible = True
351.5097 	EXP 	window1: mouseVisible = True
351.5101 	EXP 	window1: mouseVisible = True
351.5144 	EXP 	window1: mouseVisible = True
351.5146 	EXP 	window1: mouseVisible = True
351.5151 	EXP 	window1: mouseVisible = True
351.5155 	EXP 	window1: mouseVisible = True
351.5198 	EXP 	window1: mouseVisible = True
351.5220 	EXP 	window1: mouseVisible = True
351.5641 	EXP 	Created agree = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=25.0, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='agree', opacity=None, ori=0.0, pos=array([   0., -100.]), readOnly=False, self=UNKNOWN, size=array([1430.,   50.]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
351.5642 	EXP 	window1: mouseVisible = True
351.5653 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=60.0, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([  0., 300.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=1480)
351.5654 	EXP 	window1: mouseVisible = True
351.5684 	EXP 	Created Three = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=180.0, italic=False, languageStyle='LTR', name='Three', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='3', units='pix', win=Window(...), wrapWidth=500)
